orthogroup,grasspea,faba,medicago,pea,composition_label,nb_pair
OG0016418,LATSA3860_EIv1.0_0319060,Vfaba.Hedin2.R1.5g095800,MtrunA17_Chr7g0255281,Psat3g082280,1234,6
OG0016419,LATSA3860_EIv1.0_0319080,Vfaba.Hedin2.R1.5g095960,MtrunA17_Chr7g0255351,Psat0ss9348g0040,1234,6
OG0016421,LATSA3860_EIv1.0_0319100,Vfaba.Hedin2.R1.5g096160,MtrunA17_Chr7g0255421,Psat0ss9348g0160,1234,6
OG0016423,LATSA3860_EIv1.0_0319280,Vfaba.Hedin2.R1.Ung120200,MtrunA17_Chr5g0426551,Psat2g070600,1234,6
OG0016424,LATSA3860_EIv1.0_0319850,Vfaba.Hedin2.R1.3g113280,MtrunA17_Chr1g0198171,Psat6g176560,1234,6
OG0016425,LATSA3860_EIv1.0_0319900,Vfaba.Hedin2.R1.4g021680,MtrunA17_Chr8g0355231,Psat0s3059g0040,1234,6
OG0016426,LATSA3860_EIv1.0_0319920,Vfaba.Hedin2.R1.4g021640,MtrunA17_Chr8g0355241,Psat0s3059g0080,1234,6
OG0016427,LATSA3860_EIv1.0_0319950,Vfaba.Hedin2.R1.4g021520,MtrunA17_Chr8g0355261,Psat4g143120,1234,6
OG0016428,LATSA3860_EIv1.0_0319960,Vfaba.Hedin2.R1.4g021480,MtrunA17_Chr8g0355271,Psat4g143080,1234,6
OG0016429,LATSA3860_EIv1.0_0319970,Vfaba.Hedin2.R1.4g021360,MtrunA17_Chr8g0355281,Psat7g067120,1234,6
OG0016430,LATSA3860_EIv1.0_0320090,Vfaba.Hedin2.R1.3g230840,MtrunA17_Chr1g0155221,Psat5g026400,1234,6
OG0016432,LATSA3860_EIv1.0_0320120,Vfaba.Hedin2.R1.3g230960,MtrunA17_Chr1g0155261,Psat6g008400,1234,6
OG0016433,LATSA3860_EIv1.0_0320130,Vfaba.Hedin2.R1.3g231000,MtrunA17_Chr1g0155271,Psat6g008080,1234,6
OG0016435,LATSA3860_EIv1.0_0320180,Vfaba.Hedin2.R1.3g231240,MtrunA17_Chr1g0155351,Psat6g008280,1234,6
OG0016436,LATSA3860_EIv1.0_0320190,Vfaba.Hedin2.R1.3g231280,MtrunA17_Chr1g0155361,Psat6g008320,1234,6
OG0016437,LATSA3860_EIv1.0_0320200,Vfaba.Hedin2.R1.3g231320,MtrunA17_Chr1g0155371,Psat6g008360,1234,6
OG0016438,LATSA3860_EIv1.0_0320220,Vfaba.Hedin2.R1.3g231360,MtrunA17_Chr1g0155381,Psat6g009160,1234,6
OG0016440,LATSA3860_EIv1.0_0320350,Vfaba.Hedin2.R1.4g076800,MtrunA17_Chr8g0337871,Psat4g207560,1234,6
OG0016442,LATSA3860_EIv1.0_0320400,Vfaba.Hedin2.R1.4g076640,MtrunA17_Chr8g0337951,Psat4g207440,1234,6
OG0016443,LATSA3860_EIv1.0_0320410,Vfaba.Hedin2.R1.4g076560,MtrunA17_Chr8g0337961,Psat4g207400,1234,6
OG0016444,LATSA3860_EIv1.0_0320420,Vfaba.Hedin2.R1.4g076360,MtrunA17_Chr8g0337971,Psat4g207360,1234,6
OG0016445,LATSA3860_EIv1.0_0320430,Vfaba.Hedin2.R1.4g076320,MtrunA17_Chr8g0337981,Psat4g207320,1234,6
OG0016446,LATSA3860_EIv1.0_0320440,Vfaba.Hedin2.R1.4g076120,MtrunA17_Chr8g0338051,Psat2g068960,1234,6
OG0016447,LATSA3860_EIv1.0_0320590,Vfaba.Hedin2.R1.4g007600,MtrunA17_Chr8g0361821,Psat4g134120,1234,6
OG0016449,LATSA3860_EIv1.0_0321050,Vfaba.Hedin2.R1.5g089360,MtrunA17_Chr7g0253441,Psat3g088480,1234,6
OG0016452,LATSA3860_EIv1.0_0321310,Vfaba.Hedin2.R1.1g456160,MtrunA17_Chr2g0287291,Psat1g183800,1234,6
OG0016453,LATSA3860_EIv1.0_0321610,Vfaba.Hedin2.R1.1g478800,MtrunA17_Chr2g0281081,Psat1g209080,1234,6
OG0016454,LATSA3860_EIv1.0_0321620,Vfaba.Hedin2.R1.1g478920,MtrunA17_Chr2g0281071,Psat1g209120,1234,6
OG0016455,LATSA3860_EIv1.0_0321700,Vfaba.Hedin2.R1.2g255840,MtrunA17_Chr4g0005701,Psat7g246960,1234,6
OG0016456,LATSA3860_EIv1.0_0321710,Vfaba.Hedin2.R1.2g255800,MtrunA17_Chr4g0005711,Psat7g247000,1234,6
OG0016457,LATSA3860_EIv1.0_0321760,Vfaba.Hedin2.R1.2g240120,MtrunA17_Chr4g0011241,Psat0s4941g0040,1234,6
OG0016459,LATSA3860_EIv1.0_0321860,Vfaba.Hedin2.R1.6g024160,MtrunA17_Chr4g0027961,Psat7g223720,1234,6
OG0016460,LATSA3860_EIv1.0_0321870,Vfaba.Hedin2.R1.6g024240,MtrunA17_Chr4g0027971,Psat7g223760,1234,6
OG0016462,LATSA3860_EIv1.0_0321920,Vfaba.Hedin2.R1.Ung002680,MtrunA17_Chr7g0244861,Psat3g119000,1234,6
OG0016463,LATSA3860_EIv1.0_0321930,Vfaba.Hedin2.R1.5g058280,,Psat3g118960,1204,3
OG0016465,LATSA3860_EIv1.0_0321950,Vfaba.Hedin2.R1.5g058320,MtrunA17_Chr7g0244891,Psat3g118920,1234,6
OG0016468,LATSA3860_EIv1.0_0322110,Vfaba.Hedin2.R1.3g152360,MtrunA17_Chr1g0207461,Psat6g215240,1234,6
OG0016469,LATSA3860_EIv1.0_0322540,Vfaba.Hedin2.R1.6g178440,MtrunA17_Chr8g0388231,Psat7g024680,1234,6
OG0016470,LATSA3860_EIv1.0_0322550,Vfaba.Hedin2.R1.3g221640,MtrunA17_Chr1g0152871,Psat6g014280,1234,6
OG0016471,LATSA3860_EIv1.0_0322560,Vfaba.Hedin2.R1.3g221600,MtrunA17_Chr1g0152861,Psat6g014360,1234,6
OG0016473,LATSA3860_EIv1.0_0322650,Vfaba.Hedin2.R1.3g221200,MtrunA17_Chr1g0152761,Psat6g015480,1234,6
OG0016474,LATSA3860_EIv1.0_0322830,Vfaba.Hedin2.R1.6g077880,MtrunA17_Chr4g0041041,Psat7g166280,1234,6
OG0016476,LATSA3860_EIv1.0_0322910,Vfaba.Hedin2.R1.5g046400,MtrunA17_Chr7g0239701,Psat3g135720,1234,6
OG0016477,LATSA3860_EIv1.0_0322930,Vfaba.Hedin2.R1.4g094600,MtrunA17_Chr8g0366571,Psat4g121320,1234,6
OG0016478,LATSA3860_EIv1.0_0323120,Vfaba.Hedin2.R1.1g149600,MtrunA17_Chr3g0125011,Psat1g051560,1234,6
OG0016479,LATSA3860_EIv1.0_0323130,Vfaba.Hedin2.R1.1g149560,MtrunA17_Chr6g0488831,Psat1g051600,1234,6
OG0016480,LATSA3860_EIv1.0_0323280,Vfaba.Hedin2.R1.6g053160,MtrunA17_Chr4g0035151,Psat0s859g0040,1234,6
OG0016481,LATSA3860_EIv1.0_0323330,Vfaba.Hedin2.R1.6g053240,MtrunA17_Chr4g0035161,Psat7g184200,1234,6
OG0016482,LATSA3860_EIv1.0_0323360,Vfaba.Hedin2.R1.6g109160,MtrunA17_Chr4g0048171,Psat7g109640,1234,6
OG0016484,LATSA3860_EIv1.0_0323500,Vfaba.Hedin2.R1.4g011080,MtrunA17_Chr8g0359261,Psat4g135560,1234,6
OG0016485,LATSA3860_EIv1.0_0323510,Vfaba.Hedin2.R1.4g011120,,,1200,1
OG0016486,LATSA3860_EIv1.0_0323660,Vfaba.Hedin2.R1.6g165640,MtrunA17_Chr8g0386011,Psat7g038200,1234,6
OG0016487,LATSA3860_EIv1.0_0323690,Vfaba.Hedin2.R1.6g165760,MtrunA17_Chr8g0386101,Psat7g037320,1234,6
OG0016488,LATSA3860_EIv1.0_0323980,Vfaba.Hedin2.R1.2g257560,MtrunA17_Chr4g0004981,Psat7g249680,1234,6
OG0016489,LATSA3860_EIv1.0_0324000,Vfaba.Hedin2.R1.2g257600,MtrunA17_Chr4g0004971,Psat7g249560,1234,6
OG0016490,LATSA3860_EIv1.0_0324010,Vfaba.Hedin2.R1.2g257640,MtrunA17_Chr4g0004961,Psat7g249520,1234,6
OG0016491,LATSA3860_EIv1.0_0324220,Vfaba.Hedin2.R1.6g068080,MtrunA17_Chr8g0376201,Psat7g082320,1234,6
OG0016493,LATSA3860_EIv1.0_0324310,Vfaba.Hedin2.R1.6g068280,MtrunA17_Chr8g0376381,Psat7g082120,1234,6
OG0016494,LATSA3860_EIv1.0_0324550,Vfaba.Hedin2.R1.2g226720,MtrunA17_Chr4g0017241,Psat7g192400,1234,6
OG0016495,LATSA3860_EIv1.0_0324720,Vfaba.Hedin2.R1.4g011920,MtrunA17_Chr8g0358941,Psat4g173520,1234,6
OG0016496,LATSA3860_EIv1.0_0324850,Vfaba.Hedin2.R1.2g185600,MtrunA17_Chr3g0138061,Psat0ss3186g0200,1234,6
OG0016498,LATSA3860_EIv1.0_0324870,Vfaba.Hedin2.R1.Ung004600,MtrunA17_Chr3g0138041,Psat0ss3186g0320,1234,6
OG0016499,LATSA3860_EIv1.0_0324900,Vfaba.Hedin2.R1.1g359800,MtrunA17_Chr5g0404021,Psat2g159720,1234,6
OG0016502,LATSA3860_EIv1.0_0325000,Vfaba.Hedin2.R1.2g047160,MtrunA17_Chr3g0101311,Psat5g175640,1234,6
OG0016503,LATSA3860_EIv1.0_0325720,Vfaba.Hedin2.R1.1g206360,MtrunA17_Chr5g0423921,Psat2g078760,1234,6
OG0016504,LATSA3860_EIv1.0_0325830,Vfaba.Hedin2.R1.5g046120,MtrunA17_Chr7g0239641,Psat3g135360,1234,6
OG0016505,LATSA3860_EIv1.0_0325930,Vfaba.Hedin2.R1.2g225440,MtrunA17_Chr4g0017941,Psat0s883g0080,1234,6
OG0016506,LATSA3860_EIv1.0_0326000,Vfaba.Hedin2.R1.4g223960,MtrunA17_Chr4g0073551,Psat7g006560,1234,6
OG0016507,LATSA3860_EIv1.0_0326010,Vfaba.Hedin2.R1.4g223880,MtrunA17_Chr4g0073541,Psat0s3953g0080,1234,6
OG0016508,LATSA3860_EIv1.0_0326140,Vfaba.Hedin2.R1.4g056840,MtrunA17_Chr8g0344721,Psat4g219400,1234,6
OG0016510,LATSA3860_EIv1.0_0326430,Vfaba.Hedin2.R1.4g102880,MtrunA17_Chr8g0367211,Psat4g117480,1234,6
OG0016511,LATSA3860_EIv1.0_0326480,Vfaba.Hedin2.R1.1g357080,MtrunA17_Chr5g0404851,Psat2g156680,1234,6
OG0016512,LATSA3860_EIv1.0_0326510,Vfaba.Hedin2.R1.1g357200,MtrunA17_Chr5g0404831,Psat2g156800,1234,6
OG0016513,LATSA3860_EIv1.0_0326550,Vfaba.Hedin2.R1.3g025520,MtrunA17_Chr1g0173411,Psat6g119920,1234,6
OG0016514,LATSA3860_EIv1.0_0326580,Vfaba.Hedin2.R1.2g106840,MtrunA17_Chr3g0121521,Psat5g102360,1234,6
OG0016515,LATSA3860_EIv1.0_0326650,Vfaba.Hedin2.R1.2g107080,MtrunA17_Chr3g0121581,Psat5g100640,1234,6
OG0016516,LATSA3860_EIv1.0_0326710,Vfaba.Hedin2.R1.2g107280,MtrunA17_Chr3g0121591,Psat5g100720,1234,6
OG0016517,LATSA3860_EIv1.0_0326720,Vfaba.Hedin2.R1.2g107240,MtrunA17_Chr3g0121611,Psat5g100760,1234,6
OG0016519,LATSA3860_EIv1.0_0326800,Vfaba.Hedin2.R1.6g128080,MtrunA17_Chr8g0377731,Psat7g076080,1234,6
OG0016521,LATSA3860_EIv1.0_0326840,Vfaba.Hedin2.R1.6g128160,MtrunA17_Chr8g0377751,Psat7g076160,1234,6
OG0016522,LATSA3860_EIv1.0_0326910,Vfaba.Hedin2.R1.6g128360,MtrunA17_Chr8g0378431,Psat7g076560,1234,6
OG0016523,LATSA3860_EIv1.0_0326930,Vfaba.Hedin2.R1.6g128400,MtrunA17_Chr8g0377831,Psat7g076520,1234,6
OG0016524,LATSA3860_EIv1.0_0327120,Vfaba.Hedin2.R1.5g114120,MtrunA17_Chr7g0258751,Psat3g068360,1234,6
OG0016525,LATSA3860_EIv1.0_0327330,Vfaba.Hedin2.R1.2g026520,MtrunA17_Chr3g0091441,Psat5g181040,1234,6
OG0016526,LATSA3860_EIv1.0_0327590,Vfaba.Hedin2.R1.5g010400,MtrunA17_Chr2g0330651,Psat5g294640,1234,6
OG0016529,LATSA3860_EIv1.0_0327630,Vfaba.Hedin2.R1.5g010960,MtrunA17_Chr2g0330561,Psat5g294280,1234,6
OG0016530,LATSA3860_EIv1.0_0327750,Vfaba.Hedin2.R1.5g072280,MtrunA17_Chr7g0249231,Psat3g138560,1234,6
OG0016531,LATSA3860_EIv1.0_0327760,Vfaba.Hedin2.R1.5g072320,MtrunA17_Chr7g0249241,Psat3g138520,1234,6
OG0016532,LATSA3860_EIv1.0_0327780,Vfaba.Hedin2.R1.5g072440,MtrunA17_Chr7g0249251,Psat3g138480,1234,6
OG0016534,LATSA3860_EIv1.0_0328100,Vfaba.Hedin2.R1.3g090720,MtrunA17_Chr1g0192821,Psat6g152600,1234,6
OG0016536,LATSA3860_EIv1.0_0328270,Vfaba.Hedin2.R1.1g226320,MtrunA17_Chr5g0430261,Psat2g057640,1234,6
OG0016537,LATSA3860_EIv1.0_0328400,Vfaba.Hedin2.R1.Ung107840,MtrunA17_Chr4g0056741,Psat4g068880,1234,6
OG0016538,LATSA3860_EIv1.0_0328840,Vfaba.Hedin2.R1.5g028640,MtrunA17_Chr7g0228091,Psat3g162320,1234,6
OG0016539,LATSA3860_EIv1.0_0328880,Vfaba.Hedin2.R1.4g176520,MtrunA17_Chr4g0063831,Psat4g038720,1234,6
OG0016541,LATSA3860_EIv1.0_0329080,Vfaba.Hedin2.R1.2g139520,MtrunA17_Chr3g0128541,Psat5g069640,1234,6
OG0016542,LATSA3860_EIv1.0_0329150,Vfaba.Hedin2.R1.2g139400,MtrunA17_Chr3g0128531,Psat5g069840,1234,6
OG0016543,LATSA3860_EIv1.0_0329160,Vfaba.Hedin2.R1.2g139200,MtrunA17_Chr3g0128511,Psat5g069880,1234,6
OG0016545,LATSA3860_EIv1.0_0329230,Vfaba.Hedin2.R1.4g225720,MtrunA17_Chr4g0073891,Psat0s2403g0040,1234,6
OG0016546,LATSA3860_EIv1.0_0329240,Vfaba.Hedin2.R1.4g225680,MtrunA17_Chr4g0073861,Psat4g009640,1234,6
OG0016547,LATSA3860_EIv1.0_0329420,Vfaba.Hedin2.R1.1g139640,MtrunA17_Chr6g0451921,Psat1g078720,1234,6
OG0016548,LATSA3860_EIv1.0_0329430,Vfaba.Hedin2.R1.1g139600,MtrunA17_Chr6g0451931,Psat1g078760,1234,6
OG0016549,LATSA3860_EIv1.0_0329450,Vfaba.Hedin2.R1.1g139360,MtrunA17_Chr6g0451961,Psat1g078360,1234,6
OG0016553,LATSA3860_EIv1.0_0330300,Vfaba.Hedin2.R1.2g158840,MtrunA17_Chr3g0132391,Psat5g050480,1234,6
OG0016554,LATSA3860_EIv1.0_0330390,Vfaba.Hedin2.R1.1g213080,MtrunA17_Chr5g0426311,Psat2g071280,1234,6
OG0016555,LATSA3860_EIv1.0_0330480,Vfaba.Hedin2.R1.5g045560,MtrunA17_Chr7g0238981,Psat3g137400,1234,6
OG0016556,LATSA3860_EIv1.0_0330490,Vfaba.Hedin2.R1.5g011720,MtrunA17_Chr2g0330411,Psat5g293360,1234,6
OG0016557,LATSA3860_EIv1.0_0330530,Vfaba.Hedin2.R1.5g011480,MtrunA17_Chr2g0330461,Psat5g293240,1234,6
OG0016558,LATSA3860_EIv1.0_0330540,Vfaba.Hedin2.R1.5g011400,MtrunA17_Chr2g0330471,Psat5g294400,1234,6
OG0016559,LATSA3860_EIv1.0_0330550,Vfaba.Hedin2.R1.5g150960,MtrunA17_Chr7g0266631,Psat3g031920,1234,6
OG0016560,LATSA3860_EIv1.0_0330620,Vfaba.Hedin2.R1.5g151200,MtrunA17_Chr7g0266671,Psat3g031600,1234,6
OG0016562,LATSA3860_EIv1.0_0330650,Vfaba.Hedin2.R1.5g151320,MtrunA17_Chr7g0266711,Psat3g031720,1234,6
OG0016564,LATSA3860_EIv1.0_0330760,Vfaba.Hedin2.R1.1g121560,MtrunA17_Chr6g0458321,Psat1g083080,1234,6
OG0016567,LATSA3860_EIv1.0_0331060,Vfaba.Hedin2.R1.5g183480,MtrunA17_Chr7g0273641,Psat0s2796g0040,1234,6
OG0016568,LATSA3860_EIv1.0_0331070,Vfaba.Hedin2.R1.5g183360,MtrunA17_Chr7g0273631,Psat3g008760,1234,6
OG0016569,LATSA3860_EIv1.0_0331080,Vfaba.Hedin2.R1.5g183280,MtrunA17_Chr7g0273621,Psat3g008800,1234,6
OG0016570,LATSA3860_EIv1.0_0331150,Vfaba.Hedin2.R1.6g048880,MtrunA17_Chr4g0036171,Psat7g181560,1234,6
OG0016572,LATSA3860_EIv1.0_0331260,Vfaba.Hedin2.R1.1g045400,MtrunA17_Chr2g0325171,Psat5g274920,1234,6
OG0016573,LATSA3860_EIv1.0_0331440,Vfaba.Hedin2.R1.1g111080,MtrunA17_Chr6g0465041,Psat1g101200,1234,6
OG0016575,LATSA3860_EIv1.0_0331540,Vfaba.Hedin2.R1.Ung044600,MtrunA17_Chr8g0337101,Psat0s3302g0040,1234,6
OG0016576,LATSA3860_EIv1.0_0331580,Vfaba.Hedin2.R1.4g079000,MtrunA17_Chr8g0337221,Psat4g216480,1234,6
OG0016577,LATSA3860_EIv1.0_0331590,Vfaba.Hedin2.R1.4g078960,MtrunA17_Chr8g0337231,Psat4g216440,1234,6
OG0016579,LATSA3860_EIv1.0_0331650,Vfaba.Hedin2.R1.4g078480,MtrunA17_Chr8g0337391,Psat4g215840,1234,6
OG0016580,LATSA3860_EIv1.0_0331730,Vfaba.Hedin2.R1.4g078240,MtrunA17_Chr8g0337431,Psat4g215600,1234,6
OG0016581,LATSA3860_EIv1.0_0331780,Vfaba.Hedin2.R1.2g007240,MtrunA17_Chr3g0080391,Psat5g226960,1234,6
OG0016582,LATSA3860_EIv1.0_0331790,Vfaba.Hedin2.R1.2g007280,MtrunA17_Chr3g0080381,Psat5g227000,1234,6
OG0016584,LATSA3860_EIv1.0_0332020,Vfaba.Hedin2.R1.3g123800,MtrunA17_Chr1g0200641,Psat6g186720,1234,6
OG0016585,LATSA3860_EIv1.0_0332150,Vfaba.Hedin2.R1.6g101080,MtrunA17_Chr4g0049821,Psat7g101480,1234,6
OG0016586,LATSA3860_EIv1.0_0332210,Vfaba.Hedin2.R1.5g079960,MtrunA17_Chr7g0251371,Psat3g096760,1234,6
OG0016587,LATSA3860_EIv1.0_0332250,Vfaba.Hedin2.R1.5g079920,MtrunA17_Chr7g0251361,Psat3g097040,1234,6
OG0016588,LATSA3860_EIv1.0_0332380,Vfaba.Hedin2.R1.6g023800,MtrunA17_Chr4g0026691,Psat7g188720,1234,6
OG0016589,LATSA3860_EIv1.0_0332800,Vfaba.Hedin2.R1.2g164360,MtrunA17_Chr3g0133761,Psat0s3123g0120,1234,6
OG0016590,LATSA3860_EIv1.0_0332810,Vfaba.Hedin2.R1.2g164320,MtrunA17_Chr3g0133751,Psat0s3123g0080,1234,6
OG0016594,LATSA3860_EIv1.0_0332980,Vfaba.Hedin2.R1.3g068200,MtrunA17_Chr1g0186441,Psat6g134280,1234,6
OG0016596,LATSA3860_EIv1.0_0333350,Vfaba.Hedin2.R1.1g472360,MtrunA17_Chr2g0282681,Psat1g203160,1234,6
OG0016599,LATSA3860_EIv1.0_0333410,Vfaba.Hedin2.R1.Ung052240,MtrunA17_Chr2g0282721,Psat1g202800,1234,6
OG0016600,LATSA3860_EIv1.0_0333470,Vfaba.Hedin2.R1.6g046400,MtrunA17_Chr4g0037351,Psat7g173040,1234,6
OG0016601,LATSA3860_EIv1.0_0333500,Vfaba.Hedin2.R1.5g096360,MtrunA17_Chr7g0255481,Psat0s698g0120,1234,6
OG0016602,LATSA3860_EIv1.0_0333520,Vfaba.Hedin2.R1.6g025400,MtrunA17_Chr4g0028231,Psat7g149280,1234,6
OG0016605,LATSA3860_EIv1.0_0333730,Vfaba.Hedin2.R1.4g226880,MtrunA17_Chr4g0068041,Psat4g009280,1234,6
OG0016606,LATSA3860_EIv1.0_0333760,Vfaba.Hedin2.R1.4g226800,MtrunA17_Chr4g0074091,Psat4g009240,1234,6
OG0016608,LATSA3860_EIv1.0_0334130,Vfaba.Hedin2.R1.6g190160,MtrunA17_Chr8g0390861,Psat7g012720,1234,6
OG0016610,LATSA3860_EIv1.0_0334470,Vfaba.Hedin2.R1.3g159760,MtrunA17_Chr1g0208631,Psat6g222960,1234,6
OG0016611,LATSA3860_EIv1.0_0334480,Vfaba.Hedin2.R1.3g159800,MtrunA17_Chr1g0208681,Psat6g222920,1234,6
OG0016613,LATSA3860_EIv1.0_0335020,Vfaba.Hedin2.R1.5g126320,MtrunA17_Chr7g0261561,Psat3g057160,1234,6
OG0016614,LATSA3860_EIv1.0_0335030,Vfaba.Hedin2.R1.5g126360,MtrunA17_Chr7g0261581,Psat3g055760,1234,6
OG0016615,LATSA3860_EIv1.0_0335060,Vfaba.Hedin2.R1.5g126400,MtrunA17_Chr7g0261611,Psat3g055840,1234,6
OG0016616,LATSA3860_EIv1.0_0335240,Vfaba.Hedin2.R1.Ung002000,MtrunA17_Chr2g0330951,Psat5g295600,1234,6
OG0016620,LATSA3860_EIv1.0_0336410,Vfaba.Hedin2.R1.3g087880,MtrunA17_Chr1g0192101,Psat6g150320,1234,6
OG0016621,LATSA3860_EIv1.0_0336440,Vfaba.Hedin2.R1.3g088000,MtrunA17_Chr1g0192131,Psat6g150440,1234,6
OG0016622,LATSA3860_EIv1.0_0336460,Vfaba.Hedin2.R1.3g087920,MtrunA17_Chr1g0192111,Psat6g150640,1234,6
OG0016624,LATSA3860_EIv1.0_0336720,Vfaba.Hedin2.R1.5g042560,MtrunA17_Chr7g0237801,Psat3g142800,1234,6
OG0016625,LATSA3860_EIv1.0_0336800,Vfaba.Hedin2.R1.1g194160,MtrunA17_Chr5g0412211,Psat2g082120,1234,6
OG0016626,LATSA3860_EIv1.0_0336890,Vfaba.Hedin2.R1.6g017000,MtrunA17_Chr4g0025381,Psat7g200720,1234,6
OG0016627,LATSA3860_EIv1.0_0337110,Vfaba.Hedin2.R1.4g180520,MtrunA17_Chr4g0064481,Psat0s679g0120,1234,6
OG0016629,LATSA3860_EIv1.0_0337140,Vfaba.Hedin2.R1.5g136400,MtrunA17_Chr7g0263911,Psat3g044680,1234,6
OG0016630,LATSA3860_EIv1.0_0337230,Vfaba.Hedin2.R1.4g043480,MtrunA17_Chr8g0350391,Psat4g151320,1234,6
OG0016631,LATSA3860_EIv1.0_0337300,Vfaba.Hedin2.R1.1g033520,MtrunA17_Chr2g0328511,Psat5g284920,1234,6
OG0016632,LATSA3860_EIv1.0_0337310,Vfaba.Hedin2.R1.1g033360,MtrunA17_Chr2g0328531,Psat5g285480,1234,6
OG0016633,LATSA3860_EIv1.0_0337390,Vfaba.Hedin2.R1.1g157320,MtrunA17_Chr6g0485711,Psat1g043280,1234,6
OG0016634,LATSA3860_EIv1.0_0337430,Vfaba.Hedin2.R1.1g157400,MtrunA17_Chr6g0485671,Psat1g042920,1234,6
OG0016635,LATSA3860_EIv1.0_0337820,Vfaba.Hedin2.R1.1g062560,MtrunA17_Chr2g0321531,Psat5g257640,1234,6
OG0016636,LATSA3860_EIv1.0_0337830,Vfaba.Hedin2.R1.1g062600,MtrunA17_Chr2g0321511,Psat5g257720,1234,6
OG0016639,LATSA3860_EIv1.0_0338190,Vfaba.Hedin2.R1.1g298280,MtrunA17_Chr2g0302951,Psat0s4062g0080,1234,6
OG0016641,LATSA3860_EIv1.0_0338300,Vfaba.Hedin2.R1.5g175960,MtrunA17_Chr7g0271771,Psat3g012840,1234,6
OG0016642,LATSA3860_EIv1.0_0338340,Vfaba.Hedin2.R1.5g175880,MtrunA17_Chr7g0271741,Psat3g013040,1234,6
OG0016643,LATSA3860_EIv1.0_0338360,Vfaba.Hedin2.R1.6g026800,MtrunA17_Chr4g0028701,Psat7g192320,1234,6
OG0016644,LATSA3860_EIv1.0_0338460,Vfaba.Hedin2.R1.4g123520,MtrunA17_Chr8g0374701,Psat4g088000,1234,6
OG0016646,LATSA3860_EIv1.0_0338820,Vfaba.Hedin2.R1.6g095160,,Psat7g095080,1204,3
OG0016647,LATSA3860_EIv1.0_0338830,Vfaba.Hedin2.R1.6g095200,MtrunA17_Chr4g0051081,Psat7g095600,1234,6
OG0016648,LATSA3860_EIv1.0_0338840,Vfaba.Hedin2.R1.Ung053520,MtrunA17_Chr4g0051071,Psat7g095680,1234,6
OG0016649,LATSA3860_EIv1.0_0338860,Vfaba.Hedin2.R1.Ung053560,MtrunA17_Chr4g0051051,Psat7g095720,1234,6
OG0016650,LATSA3860_EIv1.0_0338870,Vfaba.Hedin2.R1.Ung053640,MtrunA17_Chr4g0051041,Psat7g095800,1234,6
OG0016651,LATSA3860_EIv1.0_0338960,Vfaba.Hedin2.R1.5g053520,MtrunA17_Chr7g0242521,Psat3g129440,1234,6
OG0016652,LATSA3860_EIv1.0_0339020,Vfaba.Hedin2.R1.2g063760,MtrunA17_Chr3g0107711,Psat5g147960,1234,6
OG0016654,LATSA3860_EIv1.0_0339250,Vfaba.Hedin2.R1.2g261800,MtrunA17_Chr4g0004181,Psat7g253440,1234,6
OG0016655,LATSA3860_EIv1.0_0339260,Vfaba.Hedin2.R1.2g261920,MtrunA17_Chr4g0004131,Psat7g253520,1234,6
OG0016656,LATSA3860_EIv1.0_0339270,Vfaba.Hedin2.R1.2g261960,MtrunA17_Chr4g0004121,Psat7g253560,1234,6
OG0016657,LATSA3860_EIv1.0_0339310,Vfaba.Hedin2.R1.2g262640,MtrunA17_Chr4g0004081,Psat7g253880,1234,6
OG0016658,LATSA3860_EIv1.0_0339380,Vfaba.Hedin2.R1.2g262320,MtrunA17_Chr4g0003961,Psat4g172640,1234,6
OG0016659,LATSA3860_EIv1.0_0339610,Vfaba.Hedin2.R1.1g458080,MtrunA17_Chr2g0286821,Psat1g186120,1234,6
OG0016660,LATSA3860_EIv1.0_0339630,Vfaba.Hedin2.R1.1g458280,MtrunA17_Chr2g0286781,Psat1g186240,1234,6
OG0016661,LATSA3860_EIv1.0_0339650,Vfaba.Hedin2.R1.1g458360,MtrunA17_Chr2g0286731,Psat1g186360,1234,6
OG0016662,LATSA3860_EIv1.0_0339680,Vfaba.Hedin2.R1.1g458440,MtrunA17_Chr2g0286661,Psat1g186440,1234,6
OG0016663,LATSA3860_EIv1.0_0339720,Vfaba.Hedin2.R1.1g058080,MtrunA17_Chr2g0322591,Psat5g264040,1234,6
OG0016664,LATSA3860_EIv1.0_0339820,Vfaba.Hedin2.R1.2g245680,MtrunA17_Chr4g0009521,Psat7g237680,1234,6
OG0016666,LATSA3860_EIv1.0_0339870,Vfaba.Hedin2.R1.2g245800,MtrunA17_Chr4g0009451,Psat7g239280,1234,6
OG0016667,LATSA3860_EIv1.0_0339890,Vfaba.Hedin2.R1.2g245840,MtrunA17_Chr4g0009441,Psat7g239440,1234,6
OG0016668,LATSA3860_EIv1.0_0340210,Vfaba.Hedin2.R1.2g135320,MtrunA17_Chr3g0127781,Psat5g072520,1234,6
OG0016669,LATSA3860_EIv1.0_0340260,Vfaba.Hedin2.R1.1g310760,MtrunA17_Chr5g0414271,Psat2g114480,1234,6
OG0016670,LATSA3860_EIv1.0_0340610,Vfaba.Hedin2.R1.2g206680,MtrunA17_Chr3g0142711,Psat0s501g0080,1234,6
OG0016671,LATSA3860_EIv1.0_0340630,Vfaba.Hedin2.R1.2g206880,MtrunA17_Chr3g0142751,Psat5g012800,1234,6
